Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-18 15:55:00-05:00,677.3200073242188,677.4400024414062,676.4099731445312,676.47998046875,5207235,0.0,0.0,0.0
2025-12-19 09:30:00-05:00,677.0,678.22998046875,677.0,678.2199096679688,4258704,1.993,0.0,0.0
2025-12-19 09:35:00-05:00,678.22998046875,678.3300170898438,677.3400268554688,678.0700073242188,4218030,0.0,0.0,0.0
2025-12-19 09:40:00-05:00,678.0700073242188,679.4149780273438,677.760009765625,679.4099731445312,2081789,0.0,0.0,0.0
2025-12-19 09:45:00-05:00,679.4099731445312,679.6099853515625,678.7999877929688,679.0499877929688,2115927,0.0,0.0,0.0
2025-12-19 09:50:00-05:00,679.0499877929688,679.6900024414062,679.0349731445312,679.280029296875,1240600,0.0,0.0,0.0
2025-12-19 09:55:00-05:00,679.280029296875,679.8499755859375,679.030029296875,679.8200073242188,1241488,0.0,0.0,0.0
2025-12-19 10:00:00-05:00,679.8099975585938,680.52001953125,679.713623046875,680.110107421875,1783689,0.0,0.0,0.0
2025-12-19 10:05:00-05:00,680.1199951171875,680.1199951171875,679.2199096679688,679.7379760742188,1491258,0.0,0.0,0.0
2025-12-19 10:10:00-05:00,679.760009765625,679.7999877929688,679.2100219726562,679.5800170898438,1100529,0.0,0.0,0.0
2025-12-19 10:15:00-05:00,679.5900268554688,679.97998046875,679.2620239257812,679.5599975585938,988720,0.0,0.0,0.0
2025-12-19 10:20:00-05:00,679.5549926757812,679.6799926757812,679.010009765625,679.1099853515625,897983,0.0,0.0,0.0
2025-12-19 10:25:00-05:00,679.0999755859375,679.4500122070312,678.4500122070312,679.1900024414062,1268516,0.0,0.0,0.0
2025-12-19 10:30:00-05:00,679.1900024414062,679.9099731445312,678.7000122070312,679.530029296875,1234994,0.0,0.0,0.0
2025-12-19 10:35:00-05:00,679.530029296875,680.114990234375,679.52001953125,680.0700073242188,905164,0.0,0.0,0.0
2025-12-19 10:40:00-05:00,680.0700073242188,680.1099853515625,679.1599731445312,679.25,1419548,0.0,0.0,0.0
2025-12-19 10:45:00-05:00,679.27001953125,679.4400024414062,678.6599731445312,678.7301025390625,1192810,0.0,0.0,0.0
2025-12-19 10:50:00-05:00,678.739990234375,679.3599243164062,678.72998046875,679.1900024414062,1094626,0.0,0.0,0.0
2025-12-19 10:55:00-05:00,679.1799926757812,679.2449951171875,678.8250122070312,678.97998046875,835327,0.0,0.0,0.0
2025-12-19 11:00:00-05:00,678.969970703125,679.49951171875,678.5599975585938,679.4000244140625,5551193,0.0,0.0,0.0
2025-12-19 11:05:00-05:00,679.39501953125,679.969970703125,679.27001953125,679.719970703125,584743,0.0,0.0,0.0
2025-12-19 11:10:00-05:00,679.719970703125,680.2750244140625,679.510009765625,679.6500244140625,1293280,0.0,0.0,0.0
2025-12-19 11:15:00-05:00,679.6699829101562,680.114990234375,679.4500122070312,679.989990234375,594733,0.0,0.0,0.0
2025-12-19 11:20:00-05:00,679.989990234375,680.0599975585938,679.6799926757812,679.780029296875,743488,0.0,0.0,0.0
2025-12-19 11:25:00-05:00,679.780029296875,680.219970703125,679.780029296875,680.1699829101562,597447,0.0,0.0,0.0
2025-12-19 11:30:00-05:00,680.1900024414062,680.530029296875,680.114990234375,680.22998046875,884730,0.0,0.0,0.0
2025-12-19 11:35:00-05:00,680.22998046875,680.3099975585938,679.9199829101562,679.9400024414062,702135,0.0,0.0,0.0
2025-12-19 11:40:00-05:00,679.9400024414062,680.369873046875,679.7849731445312,679.7849731445312,571614,0.0,0.0,0.0
2025-12-19 11:45:00-05:00,679.7949829101562,679.9600219726562,679.3400268554688,679.4600219726562,758140,0.0,0.0,0.0
2025-12-19 11:50:00-05:00,679.4600219726562,680.1749877929688,679.3499755859375,680.010009765625,640445,0.0,0.0,0.0
2025-12-19 11:55:00-05:00,680.010009765625,680.1500244140625,679.5999755859375,679.6950073242188,454123,0.0,0.0,0.0
2025-12-19 12:00:00-05:00,679.7000122070312,680.2249755859375,679.6300048828125,680.0800170898438,751863,0.0,0.0,0.0
2025-12-19 12:05:00-05:00,680.0750122070312,680.1849975585938,679.9400024414062,680.1121215820312,520465,0.0,0.0,0.0
2025-12-19 12:10:00-05:00,680.114990234375,680.15869140625,679.9000244140625,680.1400146484375,405650,0.0,0.0,0.0
2025-12-19 12:15:00-05:00,680.1500244140625,680.739990234375,680.1500244140625,680.510009765625,999926,0.0,0.0,0.0
2025-12-19 12:20:00-05:00,680.5050048828125,680.8350219726562,680.489990234375,680.7999877929688,612053,0.0,0.0,0.0
2025-12-19 12:25:00-05:00,680.8099975585938,680.8200073242188,680.5999755859375,680.6799926757812,573306,0.0,0.0,0.0
2025-12-19 12:30:00-05:00,680.6900024414062,680.6900024414062,680.3800048828125,680.4749755859375,457098,0.0,0.0,0.0
2025-12-19 12:35:00-05:00,680.469970703125,680.8200073242188,680.3099975585938,680.77001953125,668996,0.0,0.0,0.0
2025-12-19 12:40:00-05:00,680.77001953125,680.8049926757812,680.405029296875,680.4749755859375,518215,0.0,0.0,0.0
2025-12-19 12:45:00-05:00,680.47998046875,680.6799926757812,680.3499755859375,680.5900268554688,423813,0.0,0.0,0.0
2025-12-19 12:50:00-05:00,680.5900268554688,680.989990234375,680.5850219726562,680.9600219726562,543916,0.0,0.0,0.0
2025-12-19 12:55:00-05:00,680.9500122070312,681.0579833984375,680.6400146484375,680.655029296875,579214,0.0,0.0,0.0
2025-12-19 13:00:00-05:00,680.655029296875,680.7999877929688,680.469970703125,680.739990234375,538433,0.0,0.0,0.0
2025-12-19 13:05:00-05:00,680.7349853515625,680.909912109375,680.6799926757812,680.760009765625,418026,0.0,0.0,0.0
2025-12-19 13:10:00-05:00,680.760009765625,680.9949951171875,680.760009765625,680.9199829101562,367390,0.0,0.0,0.0
2025-12-19 13:15:00-05:00,680.9249877929688,681.0900268554688,680.8900146484375,681.0399780273438,399533,0.0,0.0,0.0
2025-12-19 13:20:00-05:00,681.0399780273438,681.0449829101562,680.6400146484375,680.6500244140625,444316,0.0,0.0,0.0
2025-12-19 13:25:00-05:00,680.6500244140625,680.8699951171875,680.6400146484375,680.75,358265,0.0,0.0,0.0
2025-12-19 13:30:00-05:00,680.77001953125,680.8599853515625,680.5399780273438,680.5700073242188,469169,0.0,0.0,0.0
2025-12-19 13:35:00-05:00,680.5700073242188,680.719970703125,680.4299926757812,680.5650024414062,290285,0.0,0.0,0.0
2025-12-19 13:40:00-05:00,680.5700073242188,680.5700073242188,680.1799926757812,680.3599853515625,899703,0.0,0.0,0.0
2025-12-19 13:45:00-05:00,680.3790283203125,680.3900146484375,680.1699829101562,680.3049926757812,350382,0.0,0.0,0.0
2025-12-19 13:50:00-05:00,680.3084716796875,680.60498046875,680.239990234375,680.469970703125,364247,0.0,0.0,0.0
2025-12-19 13:55:00-05:00,680.4644165039062,680.5,680.1882934570312,680.2249755859375,348697,0.0,0.0,0.0
2025-12-19 14:00:00-05:00,680.219970703125,680.6799926757812,680.219970703125,680.5349731445312,539376,0.0,0.0,0.0
2025-12-19 14:05:00-05:00,680.5300903320312,680.6400146484375,680.3200073242188,680.4199829101562,765250,0.0,0.0,0.0
2025-12-19 14:10:00-05:00,680.4149780273438,680.760009765625,680.3900146484375,680.5899047851562,402080,0.0,0.0,0.0
2025-12-19 14:15:00-05:00,680.5900268554688,680.7349853515625,680.469970703125,680.6900024414062,399006,0.0,0.0,0.0
2025-12-19 14:20:00-05:00,680.6799926757812,680.7650146484375,680.5700073242188,680.7449951171875,349881,0.0,0.0,0.0
2025-12-19 14:25:00-05:00,680.75,680.7999877929688,680.5999755859375,680.6400146484375,370053,0.0,0.0,0.0
2025-12-19 14:30:00-05:00,680.6400146484375,680.8400268554688,680.52001953125,680.75,478772,0.0,0.0,0.0
2025-12-19 14:35:00-05:00,680.7449951171875,680.9398803710938,680.6799926757812,680.719970703125,642399,0.0,0.0,0.0
2025-12-19 14:40:00-05:00,680.7150268554688,680.885009765625,680.6264038085938,680.7901000976562,407314,0.0,0.0,0.0
2025-12-19 14:45:00-05:00,680.7999877929688,681.0,680.77001953125,680.8643798828125,555235,0.0,0.0,0.0
2025-12-19 14:50:00-05:00,680.864990234375,680.9500122070312,680.72998046875,680.8099975585938,943855,0.0,0.0,0.0
2025-12-19 14:55:00-05:00,680.7899780273438,680.9400024414062,680.5449829101562,680.5900268554688,629077,0.0,0.0,0.0
2025-12-19 15:00:00-05:00,680.5900268554688,680.8300170898438,680.4849853515625,680.5399780273438,891469,0.0,0.0,0.0
2025-12-19 15:05:00-05:00,680.5499877929688,680.655029296875,680.4739990234375,680.530029296875,682186,0.0,0.0,0.0
2025-12-19 15:10:00-05:00,680.530029296875,680.739990234375,680.3599853515625,680.4400024414062,948918,0.0,0.0,0.0
2025-12-19 15:15:00-05:00,680.4299926757812,680.5399780273438,680.3400268554688,680.4400024414062,711343,0.0,0.0,0.0
2025-12-19 15:20:00-05:00,680.4450073242188,680.72998046875,680.4199829101562,680.6799926757812,831034,0.0,0.0,0.0
2025-12-19 15:25:00-05:00,680.6799926757812,680.7449951171875,680.4133911132812,680.4849853515625,1180506,0.0,0.0,0.0
2025-12-19 15:30:00-05:00,680.489990234375,680.6649780273438,680.280029296875,680.385009765625,1029050,0.0,0.0,0.0
2025-12-19 15:35:00-05:00,680.3900146484375,680.5050048828125,680.260009765625,680.3200073242188,1326253,0.0,0.0,0.0
2025-12-19 15:40:00-05:00,680.3099975585938,680.385009765625,679.6099853515625,679.9400024414062,1410199,0.0,0.0,0.0
2025-12-19 15:45:00-05:00,679.9400024414062,680.1798706054688,679.8499755859375,679.969970703125,2616900,0.0,0.0,0.0
2025-12-19 15:50:00-05:00,679.9600219726562,680.719970703125,679.6799926757812,680.4998779296875,4090604,0.0,0.0,0.0
2025-12-19 15:55:00-05:00,680.47998046875,680.6900024414062,679.97998046875,680.5900268554688,8587700,0.0,0.0,0.0
